IDX,Qtr,Credit_Score,Satisfaction,Value,Ease,Relationship,Profit,Communications,Product_Quality,Support_Quality,Partnership_Committed,Support_Importance,Will_Recommend,Continue,Sales_Expectation,Competitor_Comparison,Acct_Mgr_Quality,Support_Mgr_Quality,Team_Comparison,Acct_Team_Ability,Acct_Team_Problem_Solver,Acct_Team_Info,Acct_Team_Plan,Acct_Team_Contribution,Acct_Team_Sales_Support,Operation_Support_Quality,Acct_Team_Satisfaction,Acct_Team_Engagement,Sales_Training,Service_Account_Team_Satisfaction,Service_Support,Service_Sales_Support,Solutions_Support,Joint_Service_Delivery,Online_Tools/Applications_Satisfaction,Online_Tools_Ease,Online_Tools_Effectiveness,Online_Tools_Colloboration,Online_Tools_Timeliness,Online_Tools_Sufficient,Online_Tools_Help,Acct_Team_Leadership,Acct_Team_Breadth,Mean_Sat,Mktg_Proj,Svc_Proj
18347,5.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.48440937617,4.67609123353,4.15595347115,4.18711043041,4.23506266483,4.34240712283,4.0638581719,4.2320570292,4.22863083775,4.37821600071,4.40777860601,4.35082148836,4.24730203038,4.55077271505,4.5573489035,4.6289918192,4.47790133312,4.46700505934,4.0,4.0,4.19308992495,4.0,4.37821600071,4.0,4.0,4.0,4.37821600071,4.1,4.0,5.0
18348,5.0,4.0,2.0,3.0,1.0,2.0,3.0,3.76122335402,4.0,4.0,2.0,3.45344757323,4.0,4.0,3.0,2.0,3.0,4.0,4.0,3.63422892676,3.59353639413,3.91809573169,3.46816996156,4.0,3.51218246896,3.60075656263,2.99849502823,2.55657045984,2.86575486729,3.69572682204,3.72467373991,3.88979882688,3.69074614633,3.62084760089,4.0,4.0,3.65726343061,3.51903813077,3.60075656263,4.0,3.0,3.5502249506,3.60075656263,3.2,3.40856248966,2.0
18455,5.0,1.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,3.0,4.0,4.0,5.0,4.0,4.0,4.0,4.28257420408,4.0,4.0,4.0,5.0,4.0,4.72164075547,5.0,5.0,5.0,5.0,5.0,5.0,4.28257420408,5.0,4.0,5.0,4.28257420408,4.3055555556,5.0,5.0
18456,5.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,4.0,3.0,3.43772443386,3.21043599524,3.36890498125,3.54948710175,3.46550153227,3.49466012581,3.14315151264,3.2732299462,3.36946804404,3.4917845816,3.27772453038,2.85485483162,3.13866019138,3.0,3.0,3.0445868198,3.0,3.0,4.0,3.0,3.43039959239,3.0,3.4917845816,3.0,3.0,3.0,3.4917845816,3.4583333333,3.0,3.0
18479,5.0,1.0,4.26710453117,3.79667981937,3.97229095328,4.13283603853,3.96308560657,4.14676814811,4.29641001059,4.18962312857,4.26214239803,4.40441428584,4.37302933172,4.37847319604,3.72106780881,3.92580257115,4.35499025253,4.39495543876,4.25719517299,4.28691686702,4.21005496042,4.31338150226,4.02978810621,4.10492258303,4.15812502249,3.91863508144,3.99763918083,3.73294264122,3.87140945976,4.22967380934,4.10114634285,4.19734315048,4.11795519612,4.08366669611,3.86829425532,4.1326914045,3.91843066468,3.83292592328,3.91863508144,3.67942291192,3.71874979979,3.74479382653,3.91863508144,4.09374566032,4.07861746159,4.20864657279
18480,5.0,1.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,4.87257053076,5.0,4.82579725627,4.78953560383,3.56851510997,3.91895463692,4.82515141493,4.60719000041,4.18133172147,4.65751926459,4.66327610151,4.59179980999,4.38199822616,4.59181838024,4.58724568819,4.41285840175,4.52382655568,4.24506001585,4.32147445291,4.87273336401,4.74752066874,4.85567697282,4.75811589981,4.73379178573,4.59255082943,4.52804332682,4.59346105949,4.43623218074,4.41285840175,4.43293426551,4.4112370088,4.46797574626,4.41285840175,4.75,4.53165325844,4.60633048353
18481,5.0,1.0,5.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.73851200944,4.63659133435,5.0,5.0,4.0,4.71261282716,5.0,4.97302206973,5.0,4.92787293189,4.83055082395,4.90293311886,4.58581702771,4.78943837049,4.81454556081,4.28569050326,4.24713693124,3.93456350504,4.07765162987,4.42294485562,4.21035613436,4.33566212566,4.25467114874,4.13637284204,3.85485929138,4.38739385148,3.86415154521,3.8286110482,4.28569050326,3.63107766389,3.73354180935,3.88800787934,4.28569050326,4.6363636364,4.0,4.52385902326
18485,5.0,1.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.88182205436,4.0,3.75749765177,3.95587218468,3.78197989007,3.88667891953,4.03039358145,3.96725104509,4.09941331738,4.00601814365,3.96583974687,4.0,4.0,4.13692253155,4.0,3.75749765177,4.0,4.0,4.0,3.75749765177,3.9285714286,4.06008703204,4.0
18490,5.0,1.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,5.0,4.52813394406,4.5296345994,5.0,4.28688555144,4.3038779429,4.19633947633,4.01828935389,4.23014977827,4.23526503746,4.09742220671,4.49105693278,4.21349051756,4.28526890365,4.45112802983,4.28535584892,4.31998215261,4.29949080169,4.23168422605,4.01625744537,4.25229856581,4.03176804211,3.99601676316,4.09742220671,3.93129838362,4.05043748057,4.03801497142,4.09742220671,4.5714285714,4.24596642431,5.0
18491,5.0,1.0,4.0,3.0,3.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,5.0,4.0,4.0,3.0,4.0,5.0,4.0,5.0,4.0,4.0,4.0,4.04939419755,5.0,3.93468439883,3.76330824472,3.25564571389,3.57549629612,3.93888724575,3.90388412569,4.03845335071,3.94964730748,3.90662060648,4.0,5.0,4.46039225176,4.0,3.93468439883,5.0,4.0,3.0,3.93468439883,4.1071428571,4.0,3.0
18492,5.0,1.0,4.0,3.0,4.0,4.0,4.0,3.97981397089,4.0,4.0,4.0,2.0,3.49434676168,4.0,2.97535626568,3.82055649475,4.28375663966,4.1649307605,3.92632299217,4.04678922529,3.98582206344,4.105878363,3.89202707674,4.01142053035,4.04416705895,3.43100363412,3.9158728287,3.88679881512,3.81179026027,3.78136777713,3.76962766173,3.87613844432,3.87632372304,3.72928483945,3.67039389576,3.58604622573,3.64069911816,3.59757356711,3.43100363412,3.71013249084,3.65332804526,3.51593779318,3.43100363412,3.7,2.0,4.0
18494,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.56071030139,4.0,4.0,4.76641427708,5.0,5.0,4.0,5.0,5.0,5.0,4.31391728615,4.0,4.24587052508,4.30172859643,4.0,5.0,4.73724337032,5.0,5.0,5.0,4.95399727347,4.92174606045,4.75737164137,4.31391728615,4.94199893378,5.0,4.89903117875,4.31391728615,4.7307692308,4.50071183669,5.0
18495,5.0,1.0,4.0,3.78579838199,5.0,5.0,4.11832177498,4.0,4.0,4.0,5.0,5.0,4.72927280475,4.70267041214,3.0,4.54062515212,4.5785944093,4.54542099947,4.6716761822,4.52620259286,4.46801143214,4.48260687151,4.29498133796,4.33789525216,4.46813826654,4.06739006335,5.0,5.0,5.0,4.4753020663,4.25065275603,4.27808771253,4.24281156417,4.30264984945,3.66591611395,3.71572136902,3.73660155556,3.72568589874,4.06739006335,3.47426420302,3.35704913617,3.49585133288,4.06739006335,4.5,5.0,4.0
18496,5.0,5.0,3.0,3.27027728161,2.96095193832,3.12035522438,3.5531854059,3.55374854031,4.16128387363,3.51111582885,3.78663722447,4.17451901197,4.09232449609,4.22739225296,3.8814605066,3.33267231114,3.36844994964,3.7991459996,3.36644187766,3.28355161471,3.30179336432,3.49101200309,3.11229810542,3.16167347356,3.24358857477,3.8173700527,3.65956406673,3.57837419427,3.59967079077,3.70509430623,3.59739496676,3.67564238969,3.46123302984,3.52887871261,3.42171612842,4.0536788358,3.50623065577,3.35284190103,3.8173700527,3.22490482599,3.25304132442,3.22971333304,3.8173700527,3.0,3.57900419097,3.62243433565
18505,5.0,1.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.31134905724,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.99963423751,3.0,4.0,4.0,4.0,3.90465078783,3.0,4.34206982605,5.0,5.0,5.0,4.25252926954,4.09578750223,4.06999593017,3.99745934046,4.09038212731,3.80160723784,4.19880862305,3.89549774427,3.86122103656,4.34206982605,3.5765453936,3.53130266233,3.50001330952,4.34206982605,4.3636363636,4.43672238364,4.54191967575
18506,5.0,2.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,3.0,5.0,3.94842835886,4.0,4.0,4.0,3.5166781894,3.76005469774,4.0,4.19011353616,3.60981827649,2.93650758795,3.33009548959,4.13575350647,3.92947853555,4.11044457898,3.91097743199,3.8052024369,5.0,4.0,4.30167820176,4.0,4.19011353616,4.0,4.0,4.0,4.19011353616,4.2692307692,3.0,3.0
18513,5.0,2.0,4.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.17854767741,4.89769999154,5.0,4.69231600924,4.96789966957,4.87670253555,5.0,4.7252348457,4.57685473263,4.75299292512,4.58892131785,4.59051459991,4.33098645466,4.66898813804,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.6797303602,5.0,4.58892131785,4.0,5.0,4.0,4.58892131785,4.6956521739,4.93754411212,5.0
18516,5.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,3.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,3.63081175546,3.72403190062,3.71323845783,3.9625133492,4.14849829862,3.90376473973,3.99890615855,4.00068891993,3.91669196892,4.00993117757,3.96849241038,3.84835137867,5.0,4.0,4.30422213585,4.0,3.9625133492,4.0,4.0,4.0,3.9625133492,4.0769230769,4.0,4.34143197995
18527,5.0,5.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,2.0,4.0,3.85022090918,3.0,4.0,4.0,4.0,4.0,4.09638229003,4.0,4.0824192921,3.89899804616,3.7225310065,3.72953378209,3.95317773718,3.90994372551,4.07771216213,3.87987418533,3.87868272805,4.29348259438,4.41157123158,4.23626995335,3.94519835459,4.0824192921,3.90960631157,3.82448071476,3.9263527121,4.0824192921,3.8571428571,4.0,3.77025794192
18529,5.0,3.0,4.0,3.28278852444,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,3.7823039669,3.64488675136,2.86009322063,3.78628513699,3.77264386213,3.82934706696,3.53289185514,3.61905550097,3.690302176,3.79713643163,3.70017060638,3.43913127723,3.59126316986,3.93940951255,3.83453452802,3.97339486693,3.82128499172,3.84349102989,3.0,4.0,4.14329063694,4.0,3.79713643163,4.0,4.0,4.0,3.79713643163,3.6315789474,3.92001246421,3.78280995154
18530,5.0,3.0,3.0,3.0,1.0,2.0,4.0,3.0,4.0,4.0,4.04486833747,4.78821091585,4.38313990017,4.50767363778,4.08597931295,3.01794332011,3.12334814181,3.56043427599,3.3803992582,3.20460383529,3.14216352836,3.3541330126,2.8949600985,2.90564819752,2.99779949685,3.66077413169,3.12619894949,2.65454363028,3.03777314433,3.43758095719,3.23405267463,3.36922255049,3.15504846883,3.1564981733,3.4360508278,4.24668004774,3.58562341191,3.42185851908,3.66077413169,3.07906965419,3.29596609494,3.31716015925,3.66077413169,3.0,3.49467035432,3.52978141286
18532,5.0,1.0,3.0,3.0,3.0,3.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,4.0,3.51359389351,2.64712819972,3.74506978865,3.87945723759,3.20636414697,3.65528221304,3.63644927897,3.78050781601,3.46813148862,3.44262897488,3.53710510272,3.29619939106,3.02910991959,2.6426485098,2.91047970886,3.70949696829,3.67894939507,3.75903781613,3.63098852212,3.67135905849,3.17077196971,3.92838145669,3.23638269665,3.14233375665,3.29619939106,2.91458883113,3.0034909374,3.1028686678,3.29619939106,3.0,3.36678011477,4.0
18536,5.0,1.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,5.0,4.0,4.04796676106,4.0,4.14808139704,4.44597471145,4.13253203529,4.47095004422,4.48105616457,4.30081228453,4.40413117241,4.37321551752,4.33714838147,4.47629414016,4.68414997332,4.63917652542,4.60189261364,4.14808139704,4.33452163543,4.47748096416,4.39309602625,4.14808139704,4.2727272727,5.0,4.61382480216
18537,5.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,3.0,1.0,5.0,5.0,2.0,4.0,4.0,4.0,4.0,4.04935730363,4.0,3.10339090582,2.8669525756,2.90606327412,2.90579589777,3.80883559997,3.73697565067,3.90884580871,3.71208262428,3.73596036789,2.0,3.19966242108,2.41449652888,2.41362039462,3.10339090582,3.0,2.0,2.55969184968,3.10339090582,2.96,3.3424235869,3.09293189014
18541,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,3.46512989263,4.34320366064,4.24477943767,3.69949926831,4.14250998355,4.12801065136,4.18039101561,3.90940776144,4.09464158958,4.09533474891,3.92522341185,3.90872007015,3.70590334523,3.73448000387,4.23061709508,4.15007916741,4.27054156919,4.14345129413,4.10259270272,3.92112812248,4.07711166466,3.91496422657,3.76923504142,3.92522341185,3.7873758294,3.75724180512,3.78897296283,3.92522341185,3.9230769231,3.9230769231,4.01084815784
18548,5.0,1.0,4.0,3.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,3.0,4.43402826419,4.48403453245,4.43229611861,4.39901431705,4.3467722535,4.42795293587,4.13613735093,4.13448509778,4.26883262198,3.99107624946,4.16963926869,3.86741259891,4.13055142088,4.22649122824,4.04282013532,4.15137429107,4.10439943373,4.0343499379,4.0,5.0,4.12358465939,4.0,3.99107624946,4.0,4.0,4.0,3.99107624946,4.3,4.3791421467,4.34397007509
18552,5.0,1.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,3.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.52276698945,4.0,5.0,4.0,4.75395758046,4.69355584643,4.91221490194,4.82448016433,4.6583210641,5.0,5.0,5.0,5.0,4.52276698945,5.0,5.0,5.0,4.52276698945,4.78125,4.0,5.0
18557,5.0,1.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,4.0,4.0,5.0,4.0,4.0,4.0,3.69263928549,4.0,5.0,4.06388593463,4.0,5.0,3.0,4.0,3.9250183364,4.0,3.94574306577,3.83157970356,3.40598138211,3.68841389223,4.07312164445,3.96278571095,4.09879989267,4.00808293602,3.92664347271,4.18444946929,4.44674370073,4.25193246659,4.11630400556,3.94574306577,3.93486201521,4.05156489464,3.99907891874,3.94574306577,4.15,4.07400438214,4.18365666688
18558,5.0,1.0,4.0,4.0,4.0,4.0,4.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,4.0,4.30674655606,4.0,4.0,5.0,5.0,5.0,4.0,4.0,3.0,5.0,3.5196226791,3.0,3.0,3.0,5.0,4.0,3.69146700327,4.0,5.0,1.0,1.0,1.1939217775,1.0,3.5196226791,1.0,1.0,1.0,3.5196226791,3.5882352941,1.0,3.58146940084
18562,5.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,5.0,4.0,3.0,4.0,4.0,4.0,2.0,3.88323870617,3.0,5.0,4.00172518674,2.0,3.0,4.0,2.0,2.0,2.78721998065,3.54541228081,3.38086579861,2.87919616469,3.09745672904,3.77141924549,3.71396548872,3.79343826544,3.68778013766,3.58616977337,4.0,5.0,3.9004716988,3.0,3.54541228081,4.0,3.0,3.0,3.54541228081,3.4615384615,3.0,5.0
18565,5.0,1.0,2.0,2.0,1.0,1.0,1.0,2.37221296626,3.0,3.0,2.58672192939,3.2064866375,3.0,3.0,2.0,1.56245753462,2.66355591028,2.7793157604,2.28333252983,2.52204943984,2.47111080047,2.6164060453,2.15667993044,2.33500277747,2.32612410169,2.4823529207,1.53716070457,1.0,1.28396689417,2.49726195001,2.33514718574,2.50727081302,2.25923759844,2.21067660113,2.03908999918,3.14626501809,2.09720153388,1.92923166214,2.4823529207,1.66798681511,1.9109592266,2.11752123626,2.4823529207,2.1,2.16485019978,1.0
18567,5.0,3.0,4.0,5.0,4.18102729937,4.21347425586,4.28256581171,4.48908261349,4.72396908957,4.64199220691,3.0,5.0,4.0,4.0,3.51814545427,4.19955468802,4.37384678689,4.46525683977,4.39727070374,4.0532137057,4.13187532323,4.05407977768,3.84438259685,4.05235899396,4.039226235,4.05227440454,4.2905478041,3.96935865202,4.06899709773,4.46886453729,4.38512704735,4.46007788443,4.39403955373,4.29804686791,4.19540736761,4.47950951369,4.20689768516,4.13684002836,4.05227440454,4.25744870167,4.40358604949,4.28966506525,4.05227440454,4.1666666667,4.07669635437,4.290096687
18575,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,4.89118765192,4.87820784358,4.89862475052,4.67611522864,4.7655373416,4.85860420541,4.57601615408,5.0,4.87411127243,4.84813646561,4.92905972474,4.75654124789,4.80141706933,4.72930849435,4.75446353639,4.0,4.0,4.22871948215,4.0,4.57601615408,4.0,4.0,4.0,4.57601615408,4.5238095238,5.0,5.0
18576,5.0,5.0,3.0,3.0,4.0,3.33380736736,2.0,3.75564661541,4.0,4.0,5.0,5.0,4.0,5.0,1.0,5.0,4.0,4.0,5.0,3.26867654269,3.24394604304,3.0,3.0,2.0,3.14501257159,4.05087675795,4.0,2.0,5.0,3.91444852388,3.63646662935,3.66621831012,3.47501918918,3.59906802091,3.30029071368,4.07746238894,3.5273644018,3.48361150049,4.05087675795,3.10695537563,3.19705767325,3.19176172444,4.05087675795,3.6666666667,5.0,4.04458874501
18577,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,2.0,3.26504178018,4.15155853755,4.19863186586,3.40342902266,3.99871792099,4.05678057294,4.01027277058,3.72743342235,3.91301902483,3.95307979436,4.28171699579,4.20886351094,4.09819757357,4.12690872193,4.65047782271,4.41309418716,4.54521651969,4.33338287774,4.38225602439,4.0,4.0,4.13504967608,3.0,4.28171699579,4.0,4.0,4.0,4.28171699579,4.052631579,5.0,4.20339892677
18578,5.0,5.0,4.0,3.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,5.0,3.70623307021,3.84031877238,4.01155967136,3.43051123384,3.41808643348,3.50379406226,3.16130050508,3.47715304009,3.45165716049,3.82004697357,4.0,3.0,3.0,3.54398161177,3.33924415589,3.42921266469,3.23265644506,3.20278574027,3.06306267496,3.49368654952,3.05374715203,2.92093381057,3.82004697357,2.89310561917,2.85765705315,2.92020868159,3.82004697357,3.6470588235,3.49021729412,3.0
18582,5.0,5.0,3.95672497758,3.69048810301,3.49265196562,3.73129357888,3.79549349714,3.94571874469,4.40564838311,3.99115648826,4.24240394997,4.62986328793,4.45061187028,4.52842162882,4.17603875091,3.63182250272,4.25226938195,4.35442698003,4.0017443786,4.15435830385,4.14643724029,4.24550123155,3.93930767215,3.98322047073,4.06693921672,4.01114456934,3.89242653794,3.58976537174,3.77123130179,4.20308856009,4.11831186132,4.19333302238,4.06717263213,4.09318196361,3.84632800916,4.46924824796,3.89930338141,3.78889432692,4.01114456934,3.57185009991,3.65271621102,3.72729912326,4.01114456934,3.99976553081,4.06183525189,4.08334680975
18589,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.07605691336,4.0,4.0,4.0,4.04399435137,3.97785236638,4.0938392734,3.98522736335,3.91988417382,4.0,4.0,4.17124318902,4.0,4.07605691336,4.0,4.0,4.0,4.07605691336,4.03125,4.0,4.16292245367
18594,5.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,4.71955135721,4.62370358642,4.7866208255,4.4667570054,4.60540287063,4.67017445297,4.35217503013,4.49937480546,4.38462083663,4.38737752489,4.14073688303,4.02451334233,4.12178073089,4.05049416537,3.9657152239,4.0,4.0,4.09620176665,4.0,4.35217503013,4.0,4.0,4.0,4.35217503013,4.347826087,4.51189055313,5.0
18595,5.0,1.0,4.09051909751,3.83863496785,3.74795640949,3.87865014988,3.84362553543,4.11003493421,4.31369457981,4.19435520323,4.08316613955,4.29667990199,4.22281805294,4.22800963017,3.54255861321,3.92873246159,4.23749065831,4.31724708844,4.27410696153,4.01274464397,4.03358446212,4.02649379934,3.81298735988,3.90984884051,3.95341947896,3.71708984827,3.91682784054,3.580800042,3.7559957986,4.17442501861,4.10497604236,4.16429505066,4.12970322372,4.05969132859,3.80342200939,4.21458267209,3.8385434485,3.80507900724,3.71708984827,3.75537999102,3.89029848889,3.84366476324,3.71708984827,4.0040020739,3.89318215469,4.0681237658
18601,5.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.48361423432,2.08185288566,1.74045088047,2.06018004531,2.42066293734,2.33596700643,2.37406893911,2.21052747922,2.25628236033,2.03164044586,3.12128968545,2.23063139306,2.17725804093,2.48361423432,1.81906354292,2.03591007594,1.8990443126,2.48361423432,2.3043478261,2.0,2.58878577898
18603,5.0,1.0,4.0,4.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,5.0,4.0,4.0,3.0,4.0,4.40907834994,3.46414646718,3.3724073448,4.04482310514,4.14990547434,3.84886687034,3.65252250769,4.12245152955,4.06915693239,3.53532723411,3.19233054331,2.61368585292,2.73795941639,3.48155702833,3.37728896607,3.43699843913,3.2901738857,3.33634443971,4.0,5.0,3.07243584855,2.80172774961,3.53532723411,2.0,2.0,3.0,3.53532723411,3.6842105263,4.0,2.0
18608,5.0,5.0,4.0,3.61104516778,4.0,4.0,4.0,4.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,2.0,4.9559887965,4.66211515389,3.54774176053,4.69598240611,4.79410650685,4.75919820373,4.38648251241,4.5440214986,4.69474776956,4.28857174394,3.84097492309,3.63162750838,3.78880700262,4.47224689882,4.1870834912,4.33793983478,4.07165892779,4.16368161922,3.0,5.0,3.39321400016,2.0,4.28857174394,3.0,4.0,3.0,4.28857174394,3.9473684211,4.388460591,3.94106754194
18610,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.4195117568,4.22002567434,4.02138087718,4.10226417453,4.2118157071,4.11283169821,3.90954695565,4.22133394308,4.19706901155,4.39948311523,4.50713780222,4.42329755947,4.25607074524,4.3592615797,4.32227615319,4.35125061351,4.20147255369,4.25784346403,4.0,4.0,4.13043471677,4.0,4.39948311523,4.0,4.0,3.0,4.39948311523,4.2,4.2012222528,4.0
18620,5.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.35614449892,4.04734790969,3.7119668777,4.01369197056,4.4617439335,4.26091161656,4.42198366435,4.24986600099,4.27174009483,4.01385517954,4.83325033403,4.0841426127,3.97897129658,4.35614449892,3.59711708499,3.68324531832,3.99411436054,4.35614449892,4.6086956522,4.68653903585,4.2868053106
18621,5.0,2.0,5.0,5.0,5.0,5.0,5.0,4.78638176422,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,4.35717674814,4.0,4.52727559319,4.0,4.0,5.0,4.67497160831,4.42273185782,4.51527934291,4.41772680433,4.33389486963,4.0,4.52564932357,4.31669107553,4.23801682555,4.52727559319,4.10994112909,4.22955900154,4.25463665182,4.52727559319,4.64,5.0,4.75791745863
18628,5.0,1.0,4.0,3.0,2.0,4.0,5.0,2.0,5.0,2.0,4.0,5.0,4.59491202275,5.0,4.67474465614,2.93198943954,4.47470954344,4.24920534239,3.81261104765,4.35288679451,4.34062292345,4.39931840896,3.9909099154,4.10314123378,4.19192751268,3.79526094368,3.11991434197,2.40041544446,2.89076076841,4.0,4.0,3.78274200004,4.0,4.0,4.0,4.0,3.47221270721,4.0,3.79526094368,2.0,4.0,4.0,3.79526094368,3.7619047619,4.0,2.0
18629,5.0,1.0,3.0,3.72158880283,3.72738117197,3.9098017587,3.99168886373,3.99705460485,4.37058425407,4.0714458005,4.38889861722,4.65374386123,4.56071364446,4.59972669699,4.03895080011,3.85095428952,4.16184591,4.19159405865,4.22769030611,4.16081632304,4.04996190319,4.19054484635,3.84893565306,3.92846477411,3.98909747905,3.90698915846,3.78125679078,3.4024164398,3.65274026536,3.93223113227,3.76949873924,3.89205312639,3.7963511805,3.72911600578,3.8708898576,4.26156943268,3.9330977204,3.8189548295,3.90698915846,3.55046780659,3.65989378666,3.70270927155,3.90698915846,3.0,4.03992011128,4.10154829677
18630,5.0,1.0,4.04013032377,3.65005823332,3.65063478813,3.87917436368,3.89222683166,3.89558957955,4.28299628896,4.02711658967,4.17535210959,4.32662129733,4.35029289196,4.41667077618,3.81610188386,3.60528039952,4.12577205933,4.13299895761,3.86847487423,3.96595344033,3.98061864275,4.03034069748,3.73297778519,3.83638601553,3.91674712409,3.82419907801,3.90809182329,3.64997067444,3.79818896506,3.93644200518,3.80941798378,3.92029250835,3.8197737077,3.75921577272,3.82101420161,4.24666128494,3.86225194707,3.76917995924,3.82419907801,3.66559669773,3.77202838999,3.77133729378,3.82419907801,3.95394025261,3.98593856681,3.93316847582
18631,5.0,1.0,4.0,4.0,4.0,5.0,3.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,4.39590495323,5.0,4.14508314258,5.0,4.0,4.0,4.0,3.0,3.89327700801,3.0,3.0,4.0,4.0,4.05932143901,4.0,4.14508314258,4.0,4.0,4.0,4.14508314258,4.2285714286,5.0,4.0
18632,5.0,1.0,5.0,5.0,4.89188494592,4.90614465542,4.87641272915,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,4.75350014867,5.0,5.0,5.0,4.9604348059,5.0,5.0,4.66755958946,4.52311948678,4.01114329598,4.39327574695,5.0,4.96179898264,5.0,5.0,4.92373410128,5.0,5.0,5.0,5.0,4.66755958946,5.0,5.0,5.0,4.66755958946,4.8666666667,4.95881087767,5.0
18633,5.0,1.0,3.99556909493,3.65411356174,3.43643960506,3.74342013086,3.93556038781,3.98617391781,4.36839051988,3.92983412823,4.20480175582,4.43902529565,4.43946547903,4.51190415889,4.16604190603,3.43555065043,4.43523294162,4.35969755915,4.0296903074,4.39517903228,4.28404116366,4.45465514933,4.06499263423,4.14024335078,4.21039966767,3.88758459221,3.52736344122,3.03785708882,3.39097652394,3.95475395555,3.7982798016,3.97051427773,3.84766573438,3.74633521067,3.82692459861,4.42940795373,3.88383518799,3.77437595794,3.88758459221,3.50154336854,3.65462593491,3.76656400423,3.88758459221,3.97417324633,4.05141801004,4.01259202349
